Spearman_ρ_YL_Active_Fe	p-value_YL_Active_Fe	adjust_p_value_YL_Active_Fe	Spearman_ρ_Available_Fe	p-value_Available_Fe	adjust_p_value_Available_Fe	lm.R2_YL_Active_Fe	lm.adj.R2_YL_Active_Fe	lm.p.value_YL_Active_Fe	intercept_YL_Active_Fe	slope_YL_Active_Fe	lm.R2_Available_Fe	lm.adj.R2_Available_Fe	lm.p.value_Available_Fe	intercept_Available_Fe	slope_Available_Fe
Subgroup_22	-0.298971131663862	0.155850531633664	0.493526683506601	-0.0922314638992483	0.668188999221009	0.851256791666585	0.022616780852459	-0.0218097291087929	0.483037134301433	0.0108625801196857	-0.000629624332748333	0.000155883346128893	-0.0452915765017743	0.953826567118883	0.00612420796695566	-0.000288651693293812
Subgroup_25	-0.296038423056584	0.160146022574941	0.494830305855746	-0.0677117496931669	0.753239216967485	0.891096205733232	0.0454944790420467	0.00210786445304889	0.316962217403514	0.113434490778952	-0.00386574516898316	0.00408608943959966	-0.0411827246767822	0.766664060047885	0.104134558671963	-0.00639758329512893
Subgroup_5	-0.190144956710967	0.373494392345646	0.728094021179263	-0.0986491186249769	0.646519881627026	0.843168935121666	0.0553915751567422	0.0124548285729578	0.268256767121173	0.034062117878087	-0.00194120522008926	0.00930200405548864	-0.0357297230328981	0.653925370101321	0.0344426542940992	-0.00439284617914916
Subgroup_7	-0.358059612561436	0.085800943507976	0.45496736974233	-0.230852915578764	0.277782808546769	0.558236605637256	0.163589236150159	0.125570565066075	0.0499532699468236	1.21688894105477	-0.0376438997507585	0.0515163960742169	0.0084035049866813	0.286165273349971	1.35892261330437	-0.116653594033476
Subgroup_9	0.111544534664575	0.603825721889483	0.848381593930627	0.107676866989549	0.616507159394338	0.825961514829594	0.00643429195318566	-0.0387277856853059	0.709453459784719	0.00227471394642355	0.000275557137639367	0.0196773082553497	-0.0248828140966797	0.513261701411659	-0.00649799408827801	0.00266104530743253
Sulfuricella	-0.00428831655277642	0.984133609175384	0.991856092679723	-0.352331209369806	0.091303615915423	0.384210517979666	0.00175884997228471	-0.0436157477562478	0.84572670213847	0.00270647798361093	0.000152747129350681	0.113863197384195	0.073584251810749	0.10684250425396	0.0331970757901171	-0.00678669742943523
Sulfurifustis	0.0355317657230046	0.869078961331651	0.953314263060135	-0.161765981345441	0.450142670681152	0.701146183977016	0.00140559006610471	-0.0439850649308904	0.861924880373109	0.00236281062362682	0.000137439138173923	0.00115060014472248	-0.0442516453032447	0.874969358005255	0.00660516257544971	-0.000686675317249727
Sumerlaea	0.00421652408250728	0.984399203195856	0.991856092679723	0.205322805786712	0.335807284815407	0.593312007686339	0.0197957058644582	-0.0247590347780664	0.511984308051022	0.0375972632484749	-0.000999753219272061	0.00807437406316229	-0.0370131543885122	0.676271343381149	0.0130241943766753	0.00352589917132369
SWB02	-0.221932183816722	0.297286600068968	0.66570963658301	-0.306149877426685	0.145680374967474	0.434703647377999	0.0862149971986614	0.0446793152531461	0.16374444963059	0.143838995489639	-0.00511221701190241	0.210943655753233	0.175077458287471	0.0239612230730835	0.28429621387031	-0.0441579849537126
Synechococcus_IR11	0.316677662609746	0.131633584039177	0.456437174352107	0.575583772988147	0.00325096518354772	0.124413395846304	0.127304219194892	0.0876362291582963	0.0869916806410726	-0.0230445976479836	0.00526320705038036	0.189997782200339	0.153179499573082	0.0332373108932067	-0.12504941102725	0.035506794220779
SZB85	0.0620759648871927	0.773230192476574	0.9087127673692	0.201412182969317	0.345292027779368	0.601383615049065	0.0101748901002988	-0.0348171603496876	0.639082274006302	-0.000191338057445752	0.000226292043482488	0.0389369312745216	-0.00474775366754554	0.355374203670338	-0.00850489663376659	0.00244451902758192
Tagaea	-0.0649485916647055	0.763022200585863	0.9087127673692	-0.0908501220417641	0.672887643091497	0.851256791666585	0.0138489694765316	-0.0309760773654442	0.583930733374164	0.00855142642333383	-0.000386021446735582	0.00152807368874007	-0.0438570138708625	0.856093151640821	0.00791904493599862	-0.000708081087883613
Tahibacter	0.154658172993984	0.470553063019709	0.800983008103616	0.454576839289351	0.0256367055061008	0.217219112869259	0.0549201021858851	0.0119619250125163	0.270362741079575	-0.00148795500970479	0.0020634953713739	0.236379525098753	0.201669503512333	0.0160006416299493	-0.0830708410302765	0.0236401865682138
Taibaiella	0.108449355794739	0.613965623880033	0.850696076418108	-0.0554515486214792	0.796907247595663	0.907493315792617	0.00218573698824136	-0.0431694567850205	0.828264588948839	0.0194459568983969	-0.000374855704161383	0.0257997096682476	-0.0184821217104683	0.45339328022677	0.0463221741983718	-0.00711181946481933
Tepidisphaerales	0.00239756454417543	0.991128850083158	0.992712123006613	0.247438889189958	0.24372577001432	0.526242991028864	0.046023492262072	0.00266092372852988	0.31409803591976	0.0757550573351976	-0.00262542267609251	0.000203797333515434	-0.0452414846058702	0.947213579075164	0.0467180141713699	0.000964754552926964
Terrabacter	0.145786112747654	0.49668049495659	0.805301179953681	0.112606651261359	0.600362400133987	0.814820240356512	0.063271986639752	0.0206934405779226	0.235747026452632	-0.0054948334569015	0.00160979794850652	0.0232586786801869	-0.0211386541070773	0.476819635403318	-0.0132853904114604	0.00538972112740357
Terrimicrobium	-0.115380246037911	0.5913580061201	0.838872103704305	0.046891015000662	0.827760895505138	0.915654380264131	0.0327326699505591	-0.0112340268698701	0.397535835852404	0.0219610187016909	-0.00115526252989412	0.000153048288696861	-0.0452945404254532	0.954247940694713	0.0128671526673958	-0.000436226808508367
Terrimonas	-0.338990458554273	0.105135743240012	0.45496736974233	-0.333188255985968	0.111611341808481	0.414887857205456	0.0474221489225647	0.00412315569177235	0.306678954953849	0.45785222413086	-0.0109236230143351	0.0394178162874485	-0.00424501024494028	0.352360175550411	0.589551079467643	-0.0549959249118489
Thermincola	0.271046104889273	0.200156416282209	0.570445786404295	0.261259196022991	0.217526237467352	0.505267615673848	0.0347089883373351	-0.00916787582914957	0.383404050027364	-0.00115937793920302	0.00256996718350753	0.0894652443616292	0.0480773009235215	0.155652919686525	-0.0742760293162034	0.0227846266867836
Thioalkalispira-Sulfurivermis	0.13540796309262	0.528129244864457	0.819646130024788	0.0482747246807832	0.822755733861948	0.915654380264131	0.0619626338465348	0.01932457174865	0.240817880405666	-0.00204628684635513	0.000370275902521834	0.00513419056174459	-0.0400869825945398	0.739348107303343	-0.00105192118837727	0.000588578843356893
Thiobacillus	-0.0277454832483306	0.897600768855634	0.961582649808266	-0.309742765674772	0.140771711760115	0.429906830125973	0.0211536840568581	-0.0233393303041938	0.497704968772132	0.0382692275285431	-0.00156012253484608	0.110012223874682	0.0695582340508039	0.113340482141188	0.107539979060257	-0.0196469127355947
TK10	-0.644768342425332	0.000670645783299174	0.0600707008755118	-0.314403829416884	0.134581381415916	0.427057443164641	0.279423005388332	0.246669505633257	0.00791776830210393	0.759642225630303	-0.037322230749803	0.0828240819479765	0.0411342674910663	0.172669037894704	0.885703353561901	-0.112207780059284
TM7	-0.172239826110555	0.420937580128984	0.75841339868067	0.213804194978671	0.315779320780817	0.584052018081334	0.0584377509693007	0.0156394669224508	0.255106701818293	0.0359180012347253	-0.00211106072525256	0.00623456516678743	-0.038936590961995	0.713810460815399	-0.000404563388881947	0.00380772175098896
TM7a	-0.0102329692683147	0.962149812930274	0.985731916188369	-0.0627177938293706	0.770946196180209	0.900438482876963	0.00254202616663474	-0.0427969726439728	0.81501451563461	0.355443679460377	-0.00337600514788955	0.0135247480544513	-0.0313150361248917	0.588397930804817	0.507425356465902	-0.0430017197692995
TRA3-20	-0.302813166327531	0.150347036551399	0.487400572716099	-0.178805483967152	0.403171705503038	0.655877252218161	0.063468028516261	0.0208983934488184	0.234998381619521	0.407949893284157	-0.00955464593136506	0.0192585401076174	-0.0253206171602181	0.517823415334672	0.441670328508616	-0.0290641024728222
Truepera	-0.0862641189053192	0.688571486365871	0.877463072694936	0.048056291078385	0.823545412502723	0.915654380264131	0.0178223593963944	-0.0268220788128604	0.534010417878782	0.0606472341385898	-0.00105878524456857	0.00429852574446614	-0.0409606321762399	0.760843272326768	0.038314824315779	0.00287139664614601
Tumebacillus	-0.014627502354978	0.945914800822721	0.978439971110025	-0.323500694329254	0.123067795185199	0.420123504824406	0.00113548679285938	-0.0442674456256471	0.875786980351298	0.00544203375529292	0.0001736014941422	0.127774429316059	0.0881278124667888	0.0863692119915982	0.0506053549753339	-0.010169334460222
TX1A-33	-0.0576606389942054	0.78899105822491	0.916106284272256	0.113505733406454	0.597437244085636	0.814820240356512	0.00297892373097563	-0.0423402160994346	0.800037539885092	0.000836577206819947	9.21838079035221e-05	0.0404194758000096	-0.00319782075453534	0.34618832269526	-0.00631276818798309	0.00187511725934669
Tychonema_CCAP_1459-11B	0.241233074956024	0.256133229007071	0.615308561637677	0.532469321713319	0.00739318552396862	0.154775999555027	0.103219515996767	0.0624567667238926	0.125812571413804	-0.0706118894890255	0.0144766878650069	0.271134507547135	0.238004257890187	0.0090866617683737	-0.487695998123489	0.129565340156662
type_III	0.0151712641158169	0.943907269709259	0.978439971110025	0.18416403556359	0.388987332874626	0.64053915451063	0.00350518676460178	-0.0417900320188254	0.783470224815373	0.0095896535057278	0.000406351958426594	0.0788526279548548	0.0369822928618937	0.183795299322169	-0.032098142006809	0.0106429740334432
UA11	0.333851757361176	0.110856377338903	0.456437174352107	0.131004630015048	0.541751277534909	0.76508896273069	0.112807031744841	0.0724800786423337	0.108585668541505	-0.00891702537318428	0.00238277074794115	0.0489622834024439	0.00573329628437325	0.298757989165969	-0.0234052293595149	0.00866868349540541
unclassified_c__Acidimicrobiia	-0.456621015360624	0.0248982058222276	0.256847343591668	-0.515441545063617	0.00994244730343787	0.170752352721552	0.240292334808866	0.205760168209269	0.0150261491457212	0.413750832679323	-0.0209361435140675	0.353786342033163	0.324412993943762	0.0021723542628009	0.815414000215899	-0.140283114888325
unclassified_c__Acidobacteriae	0.0459590939451047	0.8311355270797	0.942354386037924	-0.175120352991697	0.413091223422523	0.662425056485733	0.00296801801185611	-0.0423516175330596	0.800396691425616	0.0111121834563175	-0.000269437154967412	0.122717946818301	0.0828414898554967	0.0933055683209473	0.0494956875552226	-0.00956723406582085
unclassified_c__Alphaproteobacteria	-0.0538571353812606	0.802632910026599	0.923396026764546	-0.260071754471977	0.219700133691449	0.506441117001981	0.00261394828748017	-0.0427217813358161	0.812460576955596	0.0257079322397761	-0.000416517572228626	0.0813942635843334	0.0396394573836214	0.176588227218891	0.0766785671184473	-0.0128348226707358
unclassified_c__Anaerolineae	-0.111870730823028	0.60276118204046	0.848381593930627	-0.0107507027141493	0.960236235828112	0.984924696205268	0.00760995490328946	-0.0374986835101974	0.685240275654426	0.0610662271098531	-0.001618277666237	0.0137079583591115	-0.0311234980791106	0.585865316648322	0.0970362544946133	-0.0119937924229446
unclassified_c__Bacteroidia	0.169627178631013	0.428124016089618	0.766953594537686	0.21006029222763	0.324528366087412	0.589214889982598	0.0569498809011054	0.0140839663966102	0.261432701711677	-0.00113125463183045	0.000222298654479855	0.0332596604384241	-0.0106830822689201	0.393698352867998	-0.00303655943616699	0.000938118003204868
unclassified_c__Cyanobacteriia	0.139085035758942	0.516879821302116	0.819646130024788	-0.0204350150347605	0.924492753753009	0.979150264532325	0.000703465860755112	-0.0447191038728469	0.902091180386016	0.00323304914167304	-5.73464247505926e-05	0.0123546232169693	-0.0325383484549866	0.605109912328183	0.00836791035200189	-0.00132711246313147
unclassified_c__Gammaproteobacteria	-0.257292217685943	0.224845270571199	0.592533318814708	-0.49531906929889	0.0138516912582319	0.180937717060654	0.0683520946952823	0.0260044626359769	0.21719224187116	0.165948757767183	-0.00620587727186681	0.208779241570709	0.172814661642105	0.024790335203289	0.363364396841352	-0.0598934137544706
unclassified_c__Parcubacteria	-0.081758587900205	0.704102388341299	0.883738340218408	0.130993637795834	0.541785485570058	0.76508896273069	0.00285939448072391	-0.042465178497425	0.804012754969607	0.00157558090799952	-6.30068042637513e-05	0.0201919787514557	-0.0243447494871145	0.507747592979527	-0.00297865996565667	0.000924587455081718
unclassified_c__Polyangia	-0.136678056048667	0.524230525157476	0.819646130024788	-0.138048063758214	0.52004054278249	0.752760625639312	1.75035951549083e-05	-0.0454362462414288	0.984520525114022	0.00127170389795333	-5.21051277178421e-06	0.00518002597643572	-0.0400390637519081	0.738226780666125	0.00334038713679763	-0.000494983753557921
unclassified_f__Acetobacteraceae	0.0187171345184245	0.930824816233616	0.975918748714164	-0.262096891826715	0.216001315395368	0.505267615673848	0.00587291658061141	-0.0393146781202698	0.721904111024476	0.000600849006918448	0.00011702848327158	0.0500396850334017	0.00685967071673821	0.293365511561054	0.00978330792226863	-0.0018863839175021
unclassified_f__Anaerolineaceae	-0.104525347756044	0.626919953186401	0.862014935631302	-0.131186367906384	0.541185850434459	0.76508896273069	0.00965124078854672	-0.035364611902883	0.64789075810146	0.00433676869070476	-0.000199447595187016	0.0499419686867608	0.00675751271797731	0.293849670652834	0.0131655615875253	-0.00250540649413608
unclassified_f__Ardenticatenaceae	0.135581279727136	0.527596418160245	0.819646130024788	0.19588223252263	0.358972071835773	0.608312132543323	0.0161945461211388	-0.0285238836006276	0.553469194520364	-0.000717176428565112	0.000127122883250456	0.0330943100515287	-0.0108559485824928	0.394896872167592	-0.00380530880324035	0.00100351565246674
unclassified_f__Azospirillaceae	0.151158498893732	0.480774096865424	0.800983008103616	-0.142442921560022	0.50670881430464	0.749301546931586	0.0158854067027558	-0.0288470748107552	0.557310875523394	0.00839188385445405	0.000764505960578999	0.0346317101810964	-0.0092486666288536	0.383943588168	0.0423190034536349	-0.00623342612615872
unclassified_f__Bacillaceae	0.323249231790625	0.123376114714383	0.456437174352107	0.0598179039645717	0.781280080333611	0.902141087236048	0.0460330768063805	0.00267094393394329	0.314046441587413	-0.00755408284432361	0.00128576033137525	0.00420416295636424	-0.0410592841819828	0.763409114439433	-0.00453732273215932	0.00214571942319574
unclassified_f__Beijerinckiaceae	-0.137938813984218	0.52037407805803	0.819646130024788	-0.253051823227138	0.232847634146425	0.521251716588805	0.000525401846526006	-0.0449052617059045	0.915335071516165	0.0813097619057705	-0.000402409482958828	0.0573376097106054	0.0144893192429058	0.25976665210926	0.176828559764478	-0.0232140193561705
unclassified_f__Blastocatellaceae	-0.0247879979767196	0.908468527428825	0.967183956465364	0.219225771065032	0.303367834599923	0.575452880376292	2.06897848293804e-05	-0.0454329152249511	0.983170703236434	0.555756922802257	0.000683873797698552	0.0433313132367504	-0.000153627070669904	0.329020529000896	-0.177302618322464	0.172825190367373
unclassified_f__Burkholderiaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
unclassified_f__Caulobacteraceae	0.0317373544880224	0.882960619198797	0.955239252477922	-0.0820815844163714	0.702985081566686	0.865666867333048	0.000542823916399586	-0.044887047723764	0.913947787238364	0.00258695995281375	-6.65411563297224e-05	0.0066888790284146	-0.0384616264702937	0.704009038451792	0.00747521596367641	-0.00128986918750712
unclassified_f__Cellulomonadaceae	0.254738654377713	0.229642099636322	0.592533318814708	0.366266482114171	0.0783565153045207	0.358609745225799	0.0983899241456286	0.05740764797043	0.135540554946799	-0.00738340317980165	0.00119047363267356	0.186170903734171	0.149178672085724	0.035269783036902	-0.0347849307141955	0.00904291632897
unclassified_f__Chitinophagaceae	-0.304111384180369	0.148518948300113	0.487400572716099	-0.4588772845953	0.0241030577182878	0.217219112869259	0.130323417778164	0.0907926640408079	0.0830720072059711	0.290756527754039	-0.00732814711435943	0.225225425039765	0.190008398905209	0.0191186830733107	0.448876195087038	-0.05319855028171
